"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2014",1.018,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2014",1.465,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2013",2.144,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2013",1.547,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2013",2.907,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2012",2.278,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2012",1.524,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2012",3.234,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2011",1.427,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2011",1.206,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2011",1.705,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2010",1.343,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2010",1.073,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2010",1.688,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2009",1.211,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2009",0.788,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2009",1.736,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2008",1.384,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2008",1.16,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2008",1.678,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2007",0.838,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2007",0.404,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2007",1.419,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Burundi","HIES - Living Standards Survey","Informal employment rate by sex (%)","Total","2014",98.044,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burundi","HIES - Living Standards Survey","Informal employment rate by sex (%)","Male","2014",97.086,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burundi","HIES - Living Standards Survey","Informal employment rate by sex (%)","Female","2014",98.831,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2024",1.369,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Belgium","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2024",0.827,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Belgium","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2024",1.946,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Belgium","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2023",1.06,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Belgium","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2023",1.049,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Belgium","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2023",1.072,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Belgium","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2022",1.262,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Belgium","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2022",1.15,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Belgium","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2022",1.383,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Belgium","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2021",1.465,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Belgium","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2021",1.539,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Belgium","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2021",1.385,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Belgium","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2020",1.262,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Belgium","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2020",1.015,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Belgium","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2020",1.531,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Belgium","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2019",1.717,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Belgium","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2019",1.184,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Belgium","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2019",2.306,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Belgium","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2018",2.583,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
